year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend,Nights (000s),sample
2018,July-September,USA,1-3  nights,Air,VFR, LONDON,42.82337642,12.81403953,91.46492428,34
2018,July-September,USA,1-3  nights,Air,Miscellaneous, LONDON,86.50140196,11.98567604,89.96813238,107
2018,July-September,USA,1-3  nights,Sea,Holiday, LONDON,10.33838221,0.792961113,27.72667176,11
2018,July-September,USA,1-3  nights,Sea,Business, LONDON,1.229345441,0.299677759,1.273203611,1
2018,July-September,USA,1-3  nights,Sea,Miscellaneous, LONDON,0.159639627,0.009758662,0.159639627,2
2018,July-September,USA,1-3  nights,Tunnel,Holiday, LONDON,68.84894705,49.49710098,155.669404,24
2018,July-September,USA,1-3  nights,Tunnel,Business, LONDON,4.821481705,5.612401485,4.99349308,1
2018,July-September,USA,1-3  nights,Tunnel,VFR, LONDON,8.634697676,0.700639263,23.01791763,3
2018,July-September,USA,4-7  nights,Air,Holiday, LONDON,182.4777962,163.5179322,928.712715,148
2018,July-September,USA,4-7  nights,Air,Business, LONDON,65.35770857,96.16451509,313.5889504,76
2018,July-September,USA,4-7  nights,Air,VFR, LONDON,68.60742193,33.18154532,370.3547842,55
2018,July-September,USA,4-7  nights,Air,Study, LONDON,3.140140772,1.369101405,15.70070457,1
2018,July-September,USA,4-7  nights,Air,Miscellaneous, LONDON,1.543552876,1.369893491,6.200462818,2
2018,July-September,USA,4-7  nights,Sea,Holiday, LONDON,4.657041207,2.195962113,27.29897491,5
2018,July-September,USA,4-7  nights,Tunnel,Holiday, LONDON,54.24335384,39.46834822,248.0300331,19
2018,July-September,USA,4-7  nights,Tunnel,Business, LONDON,4.821481705,4.203884125,24.96746445,1
2018,July-September,USA,4-7  nights,Tunnel,Miscellaneous, LONDON,2.807213783,1.222074986,2.807213783,1
2018,July-September,USA,8-14 nights,Air,Holiday, LONDON,120.0954913,97.83835406,791.2495149,106
2018,July-September,USA,8-14 nights,Air,Business, LONDON,9.428530574,18.92538011,81.12844276,13
2018,July-September,USA,8-14 nights,Air,VFR, LONDON,35.30320099,16.4828702,319.6261274,34
2018,July-September,USA,8-14 nights,Air,Study, LONDON,3.288890958,0.806129888,22.42002702,2
2018,July-September,USA,8-14 nights,Air,Miscellaneous, LONDON,1.840770423,0.44432704,7.763036251,3
2018,July-September,USA,8-14 nights,Sea,Holiday, LONDON,7.121439755,2.737146754,47.77462995,4
2018,July-September,USA,8-14 nights,Sea,Business, LONDON,2.566748619,0,10.63328075,1
2018,July-September,USA,8-14 nights,Sea,VFR, LONDON,0.071067221,0.030139457,0.568537772,1
2018,July-September,USA,8-14 nights,Tunnel,Holiday, LONDON,11.34377265,9.881286412,103.4781685,4
2018,July-September,USA,15+  nights,Air,Holiday, LONDON,29.46002901,23.52495696,350.9636178,26
2018,July-September,USA,15+  nights,Air,Business, LONDON,2.800910175,2.597281648,26.18756258,3
2018,July-September,USA,15+  nights,Air,VFR, LONDON,21.77183038,11.47863495,969.8366283,21
2018,July-September,USA,15+  nights,Air,Study, LONDON,0.566104591,1.140700698,22.64418411,1
2018,July-September,USA,15+  nights,Air,Miscellaneous, LONDON,2.749216259,3.182711244,48.81883812,3
2018,July-September,USA,15+  nights,Sea,Holiday, LONDON,0.07250119,0.257170379,1.642272472,1
2018,October-December,USA,1-3  nights,Air,Holiday, LONDON,58.79364941,27.86791919,149.2696155,57
2018,October-December,USA,1-3  nights,Air,Business, LONDON,41.03801411,34.2431835,91.83287579,73
2018,October-December,USA,1-3  nights,Air,VFR, LONDON,21.18258697,8.90489218,48.27311873,28
2018,October-December,USA,1-3  nights,Air,Miscellaneous, LONDON,42.78456002,10.93832484,76.60223973,77
2018,October-December,USA,1-3  nights,Sea,Holiday, LONDON,10.8431899,4.122456804,24.74405387,6
2018,October-December,USA,1-3  nights,Sea,VFR, LONDON,0.062516101,0.062641136,0.18754831,1
2018,October-December,USA,1-3  nights,Tunnel,Holiday, LONDON,32.65778613,15.69572234,76.43694174,13
2018,October-December,USA,1-3  nights,Tunnel,Business, LONDON,2.452440977,1.106050849,4.904881954,1
2018,October-December,USA,1-3  nights,Tunnel,VFR, LONDON,7.357322931,1.122027814,17.16708708,3
2018,October-December,USA,4-7  nights,Air,Holiday, LONDON,88.21845949,75.46240605,435.7913785,123
2018,October-December,USA,4-7  nights,Air,Business, LONDON,48.34493095,59.00929948,210.2553014,84
2018,October-December,USA,4-7  nights,Air,VFR, LONDON,35.73524222,21.16969912,190.756439,60
2018,October-December,USA,4-7  nights,Air,Miscellaneous, LONDON,2.220059395,2.47881496,13.26621056,5
2018,October-December,USA,4-7  nights,Sea,Holiday, LONDON,0.267863072,0.136116123,1.390635118,4
2018,October-December,USA,4-7  nights,Sea,VFR, LONDON,1.403611399,0.696189469,6.943098456,2
2018,October-December,USA,4-7  nights,Tunnel,Holiday, LONDON,20.78323221,11.88123582,88.21654892,8
2018,October-December,USA,4-7  nights,Tunnel,Business, LONDON,2.452440977,2.131171227,14.71464634,1
2018,October-December,USA,8-14 nights,Air,Holiday, LONDON,41.27352354,53.92358278,297.8165759,67
2018,October-December,USA,8-14 nights,Air,Business, LONDON,2.73296082,2.392513216,22.83907366,7
2018,October-December,USA,8-14 nights,Air,VFR, LONDON,33.56234556,24.71736087,272.7234029,45
2018,October-December,USA,8-14 nights,Air,Study, LONDON,11.81220144,1.426924706,109.9269495,3
2018,October-December,USA,8-14 nights,Air,Miscellaneous, LONDON,1.328626156,0.300343737,11.00598502,2
2018,October-December,USA,15+  nights,Air,Holiday, LONDON,6.73837173,5.121755149,61.38692009,9
2018,October-December,USA,15+  nights,Air,Business, LONDON,6.604327202,12.3708843,320.6882424,10
2018,October-December,USA,15+  nights,Air,VFR, LONDON,11.9619166,9.954599179,180.1086822,14
2018,October-December,USA,15+  nights,Air,Study, LONDON,5.129655719,10.27910197,208.4667654,5
2018,October-December,USA,15+  nights,Air,Miscellaneous, LONDON,0.3849594,0.679466724,9.733099937,1
2018,October-December,USA,15+  nights,Tunnel,Business, LONDON,1.531427979,0.107537426,6.125711918,1
2019,January-March,USA,1-3  nights,Air,Holiday, LONDON,58.95181954,24.27023683,130.2824807,68
2019,January-March,USA,1-3  nights,Air,Business, LONDON,57.52572912,50.3390747,134.4759468,81
2019,January-March,USA,1-3  nights,Air,VFR, LONDON,18.57419872,3.972409893,40.58866954,21
2019,January-March,USA,1-3  nights,Air,Study, LONDON,2.049720764,0.177990839,3.14547801,1
2019,January-March,USA,1-3  nights,Air,Miscellaneous, LONDON,45.27515471,5.92851073,48.06089234,73
2019,January-March,USA,1-3  nights,Sea,Holiday, LONDON,8.406852007,2.231810957,20.68026459,4
2019,January-March,USA,1-3  nights,Tunnel,Holiday, LONDON,26.15999293,12.09780729,66.58907223,11
2019,January-March,USA,1-3  nights,Tunnel,Business, LONDON,5.964345217,2.542735696,15.51485395,2
2019,January-March,USA,1-3  nights,Tunnel,VFR, LONDON,7.833700657,4.030521832,20.16390491,3
2019,January-March,USA,4-7  nights,Air,Holiday, LONDON,95.31770873,96.59148472,524.6123401,99
2019,January-March,USA,4-7  nights,Air,Business, LONDON,57.31079254,86.58365752,251.4902524,84
2019,January-March,USA,4-7  nights,Air,VFR, LONDON,36.94266653,20.41848705,176.224198,51
2019,January-March,USA,4-7  nights,Air,Study, LONDON,1.449372292,0.604765087,7.784665346,2
2019,January-March,USA,4-7  nights,Air,Miscellaneous, LONDON,2.802977383,2.50485611,15.27015781,6
2019,January-March,USA,4-7  nights,Sea,Holiday, LONDON,3.415211916,3.520154238,11.75544357,4
2019,January-March,USA,4-7  nights,Sea,VFR, LONDON,2.38193965,0.441164702,11.22310066,1
2019,January-March,USA,4-7  nights,Tunnel,Holiday, LONDON,28.14004707,11.45936352,135.1198235,12
2019,January-March,USA,8-14 nights,Air,Holiday, LONDON,37.8033393,33.94897478,253.8289038,47
2019,January-March,USA,8-14 nights,Air,Business, LONDON,18.73535189,46.44050407,192.4985766,17
2019,January-March,USA,8-14 nights,Air,VFR, LONDON,23.31928572,13.86357531,166.2835898,30
2019,January-March,USA,8-14 nights,Air,Study, LONDON,0.767315328,0.19258213,2.355026484,1
2019,January-March,USA,8-14 nights,Air,Miscellaneous, LONDON,0.644504845,6.454716206,5.800543785,1
2019,January-March,USA,8-14 nights,Sea,VFR, LONDON,3.779429197,0.348257273,28.49235344,1
2019,January-March,USA,15+  nights,Air,Holiday, LONDON,11.10588077,25.1829973,321.2627707,8
2019,January-March,USA,15+  nights,Air,Business, LONDON,2.111240506,1.755917728,40.62200654,3
2019,January-March,USA,15+  nights,Air,VFR, LONDON,15.52715999,18.70324217,311.4821379,18
2019,January-March,USA,15+  nights,Air,Study, LONDON,2.962703526,10.17222059,46.87180901,2
2019,April-June,USA,1-3  nights,Air,Holiday, LONDON,113.3897125,54.76424364,272.0225643,120
2019,April-June,USA,1-3  nights,Air,Business, LONDON,66.73435825,74.12428636,149.3059076,93
2019,April-June,USA,1-3  nights,Air,VFR, LONDON,28.51539621,8.519038994,62.92721739,26
2019,April-June,USA,1-3  nights,Air,Study, LONDON,0.45061934,26.82092667,0.894645035,1
2019,April-June,USA,1-3  nights,Air,Miscellaneous, LONDON,53.45264035,7.324329242,56.987791,94
2019,April-June,USA,1-3  nights,Sea,Holiday, LONDON,21.80143493,11.09699224,55.70612195,27
2019,April-June,USA,1-3  nights,Sea,VFR, LONDON,0.131471097,0.039967217,0.394413322,1
2019,April-June,USA,1-3  nights,Tunnel,Holiday, LONDON,54.47679782,21.13464549,151.0005202,24
2019,April-June,USA,1-3  nights,Tunnel,Business, LONDON,6.220092058,5.701750755,10.3668201,3
2019,April-June,USA,1-3  nights,Tunnel,VFR, LONDON,10.731071,2.115574092,23.20895839,4
2019,April-June,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,2.073364019,0.207336396,2.073364019,1
2019,April-June,USA,4-7  nights,Air,Holiday, LONDON,133.1556388,117.7279231,634.4415156,174
2019,April-June,USA,4-7  nights,Air,Business, LONDON,60.2806944,103.5697267,267.575248,92
2019,April-June,USA,4-7  nights,Air,VFR, LONDON,55.96980542,21.18675937,270.1311037,63
2019,April-June,USA,4-7  nights,Air,Study, LONDON,2.827399701,0.30151926,14.71565843,2
2019,April-June,USA,4-7  nights,Air,Miscellaneous, LONDON,1.47076571,1.955764651,5.611359656,4
2019,April-June,USA,4-7  nights,Sea,Holiday, LONDON,18.65969807,15.41497631,70.27090402,16
2019,April-June,USA,4-7  nights,Tunnel,Holiday, LONDON,61.78881586,39.30460794,265.2688327,28
2019,April-June,USA,4-7  nights,Tunnel,Business, LONDON,2.073364019,1.602710366,14.5135479,1
2019,April-June,USA,4-7  nights,Tunnel,VFR, LONDON,9.788635135,3.906480819,45.37463093,5
2019,April-June,USA,8-14 nights,Air,Holiday, LONDON,86.64332026,86.80456527,528.1138394,106
2019,April-June,USA,8-14 nights,Air,Business, LONDON,11.51638722,33.55031919,125.948541,18
2019,April-June,USA,8-14 nights,Air,VFR, LONDON,23.34067288,17.51285304,181.0292018,37
2019,April-June,USA,8-14 nights,Air,Study, LONDON,6.952180982,7.991023123,57.43884659,5
2019,April-June,USA,8-14 nights,Air,Miscellaneous, LONDON,4.572274297,2.931876644,27.07857668,5
2019,April-June,USA,8-14 nights,Sea,Holiday, LONDON,2.534751117,0.268416844,5.679862142,2
2019,April-June,USA,8-14 nights,Tunnel,Holiday, LONDON,2.263178825,2.301310778,21.22805023,1
2019,April-June,USA,8-14 nights,Tunnel,Business, LONDON,2.073364019,2.709727049,18.66027641,1
2019,April-June,USA,15+  nights,Air,Holiday, LONDON,13.64462155,7.562872976,119.0613723,22
2019,April-June,USA,15+  nights,Air,Business, LONDON,1.004696161,1.717933878,14.20074487,2
2019,April-June,USA,15+  nights,Air,VFR, LONDON,10.68441772,5.672501945,116.0484149,15
2019,April-June,USA,15+  nights,Air,Study, LONDON,4.504716188,5.980752826,114.283442,4
2019,April-June,USA,15+  nights,Sea,Holiday, LONDON,0.143507183,0.37786606,3.589497089,1
2019,April-June,USA,15+  nights,Sea,Business, LONDON,1.490540743,1.193923116,31.30135536,1
2019,July-September,USA,1-3  nights,Air,Holiday, LONDON,93.13857305,39.88429839,199.6856796,108
2019,July-September,USA,1-3  nights,Air,Business, LONDON,57.24602729,57.63265368,138.7120767,72
2019,July-September,USA,1-3  nights,Air,VFR, LONDON,35.47713652,12.4400691,82.77974635,28
2019,July-September,USA,1-3  nights,Air,Miscellaneous, LONDON,90.81522512,12.49565926,95.28036165,147
2019,July-September,USA,1-3  nights,Sea,Holiday, LONDON,4.017401967,0.689071944,9.367922317,4
2019,July-September,USA,1-3  nights,Sea,Business, LONDON,1.356114268,0.010848914,2.712228537,1
2019,July-September,USA,1-3  nights,Sea,Miscellaneous, LONDON,0.049165335,0.00589984,0.049165335,1
2019,July-September,USA,1-3  nights,Tunnel,Holiday, LONDON,58.10345972,27.83563429,140.4556578,42
2019,July-September,USA,1-3  nights,Tunnel,Business, LONDON,2.472219229,0.835845381,5.169146299,2
2019,July-September,USA,1-3  nights,Tunnel,VFR, LONDON,1.64790535,0.094992474,1.475849628,1
2019,July-September,USA,4-7  nights,Air,Holiday, LONDON,147.5676749,128.6679236,670.0005067,194
2019,July-September,USA,4-7  nights,Air,Business, LONDON,66.1652382,92.46246925,321.5817602,87
2019,July-September,USA,4-7  nights,Air,VFR, LONDON,58.98178208,43.99807192,308.3284158,64
2019,July-September,USA,4-7  nights,Air,Study, LONDON,0.643402576,0.353592277,3.703807354,1
2019,July-September,USA,4-7  nights,Air,Miscellaneous, LONDON,15.35252145,14.51507573,65.06256065,9
2019,July-September,USA,4-7  nights,Sea,Holiday, LONDON,8.042618893,3.815291541,36.26652617,7
2019,July-September,USA,4-7  nights,Sea,Business, LONDON,2.076570511,0.180525154,8.306282043,1
2019,July-September,USA,4-7  nights,Tunnel,Holiday, LONDON,41.47145939,22.17408759,180.7987525,30
2019,July-September,USA,4-7  nights,Tunnel,VFR, LONDON,2.859631181,0.899135172,10.24424219,2
2019,July-September,USA,4-7  nights,Tunnel,Miscellaneous, LONDON,1.348463535,1.111133933,6.742317677,1
2019,July-September,USA,8-14 nights,Air,Holiday, LONDON,105.0977955,77.19947419,623.4566331,124
2019,July-September,USA,8-14 nights,Air,Business, LONDON,12.11922252,17.61614719,102.0908751,18
2019,July-September,USA,8-14 nights,Air,VFR, LONDON,57.38858879,32.39208683,419.5051557,55
2019,July-September,USA,8-14 nights,Air,Study, LONDON,3.039810777,1.938219704,34.15172601,3
2019,July-September,USA,8-14 nights,Air,Miscellaneous, LONDON,5.061659575,6.750808179,35.03635788,7
2019,July-September,USA,8-14 nights,Sea,Holiday, LONDON,4.813777685,1.088478506,6.201470375,2
2019,July-September,USA,8-14 nights,Tunnel,Holiday, LONDON,3.044013977,1.530594885,31.43045139,2
2019,July-September,USA,8-14 nights,Tunnel,Business, LONDON,2.849306822,5.704312325,24.21910858,2
2019,July-September,USA,15+  nights,Air,Holiday, LONDON,34.52290332,42.06960255,622.6139488,29
2019,July-September,USA,15+  nights,Air,Business, LONDON,1.569978297,5.312293962,21.52424049,3
2019,July-September,USA,15+  nights,Air,VFR, LONDON,15.25026765,6.111572491,206.6165427,24
2019,July-September,USA,15+  nights,Air,Study, LONDON,3.281043142,7.435141206,106.4300537,5
2019,July-September,USA,15+  nights,Air,Miscellaneous, LONDON,1.626035869,0.99112194,9.919992208,3
2019,July-September,USA,15+  nights,Sea,Holiday, LONDON,0.115346827,0.926706612,2.609376907,2
2019,July-September,USA,15+  nights,Tunnel,Holiday, LONDON,1.287386656,0.596001446,7.622544289,1
2019,July-September,USA,15+  nights,Tunnel,VFR, LONDON,1.559776068,0.064011917,4.190765381,1
2019,July-September,USA,15+  nights,Tunnel,Study, LONDON,1.348463535,1.212469816,28.31773376,1
2019,October-December,USA,1-3  nights,Air,Holiday, LONDON,105.9965851,51.26497397,231.8675178,108
2019,October-December,USA,1-3  nights,Air,Business, LONDON,62.96166342,69.61208823,142.6880675,94
2019,October-December,USA,1-3  nights,Air,VFR, LONDON,28.20565233,17.63583508,59.44181907,30
2019,October-December,USA,1-3  nights,Air,Miscellaneous, LONDON,58.48002422,11.54277897,67.33408463,100
2019,October-December,USA,1-3  nights,Sea,Holiday, LONDON,2.499341726,0.339700114,3.372453213,2
2019,October-December,USA,1-3  nights,Tunnel,Holiday, LONDON,38.67208433,31.84674019,82.43129921,21
2019,October-December,USA,1-3  nights,Tunnel,Business, LONDON,5.096303225,3.714640737,10.55740595,3
2019,October-December,USA,1-3  nights,Tunnel,VFR, LONDON,3.587519169,1.099805668,7.175038338,2
2019,October-December,USA,4-7  nights,Air,Holiday, LONDON,110.4044835,103.0160924,514.4371016,152
2019,October-December,USA,4-7  nights,Air,Business, LONDON,57.46982303,74.51706733,260.7318691,82
2019,October-December,USA,4-7  nights,Air,VFR, LONDON,37.7777541,23.9177108,185.5463037,53
2019,October-December,USA,4-7  nights,Air,Study, LONDON,1.889223814,0.963425934,8.059152603,1
2019,October-December,USA,4-7  nights,Air,Miscellaneous, LONDON,7.723843664,11.82574124,35.5854431,13
2019,October-December,USA,4-7  nights,Sea,Holiday, LONDON,4.959127903,5.459999561,34.71389389,1
2019,October-December,USA,4-7  nights,Tunnel,Holiday, LONDON,16.04544115,16.88337083,63.3321209,9
2019,October-December,USA,4-7  nights,Tunnel,Business, LONDON,4.731503963,6.170038342,18.92601585,3
2019,October-December,USA,4-7  nights,Tunnel,VFR, LONDON,6.308671951,8.326907396,28.38902378,4
2019,October-December,USA,8-14 nights,Air,Holiday, LONDON,49.99123248,73.75779878,366.9077134,68
2019,October-December,USA,8-14 nights,Air,Business, LONDON,11.92484426,22.82945259,77.17692554,17
2019,October-December,USA,8-14 nights,Air,VFR, LONDON,32.0287447,17.19025536,229.6676756,44
2019,October-December,USA,8-14 nights,Air,Study, LONDON,2.937862158,3.953636169,37.59747314,1
2019,October-December,USA,8-14 nights,Air,Miscellaneous, LONDON,1.599459201,4.901029047,17.11549377,2
2019,October-December,USA,8-14 nights,Sea,Holiday, LONDON,3.184735969,1.501231529,8.996168613,2
2019,October-December,USA,8-14 nights,Tunnel,Holiday, LONDON,3.617068291,6.52808702,28.51172447,2
2019,October-December,USA,8-14 nights,Tunnel,VFR, LONDON,1.577167988,0.630022585,11.04017639,1
2019,October-December,USA,15+  nights,Air,Holiday, LONDON,8.834367782,11.19275013,108.9481869,14
2019,October-December,USA,15+  nights,Air,Business, LONDON,0.824713498,4.231164336,12.46727896,2
2019,October-December,USA,15+  nights,Air,VFR, LONDON,16.5064764,8.619882099,230.2404405,18
2019,October-December,USA,15+  nights,Air,Study, LONDON,5.612100422,12.43300322,157.2615192,6
2019,October-December,USA,15+  nights,Air,Miscellaneous, LONDON,1.051144958,0.223333007,17.4425621,2
2019,October-December,USA,15+  nights,Sea,Holiday, LONDON,0.070307843,0.020780426,0.456404239,1
2019,October-December,USA,15+  nights,Tunnel,Holiday, LONDON,1.808534145,1.449611068,11.74012184,1
